"TF","mean_activity_cirrhotic","mean_activity_healthy","activity_diff","pvalue","padj","regulates","regulates_fibrogenic_gene"
"NFIL3",0.283028803762341,-0.191249443957619,0.47427824771996,0.30952380952381,0.689661415897157,NA,FALSE
"NOTO",0.0791394409568294,-0.758361454430266,0.837500895387095,0.30952380952381,0.689661415897157,NA,FALSE
"NR1I2",0.335197876344116,-0.324953449733727,0.660151326077843,0.30952380952381,0.689661415897157,NA,FALSE
"NR3C1",0.924193556169517,-1.16049571778657,2.08468927395609,0.30952380952381,0.689661415897157,NA,FALSE
"NUPR1",0.355797076694844,-0.246530899358846,0.60232797605369,0.30952380952381,0.689661415897157,NA,FALSE
"PITX2",0.477556670282599,-0.743926620233514,1.22148329051611,0.30952380952381,0.689661415897157,"THBS2(1)",TRUE
"PITX3",0.0441190338158972,-0.945384899060125,0.989503932876022,0.30952380952381,0.689661415897157,NA,FALSE
"PLAG1",0.203781860948542,-0.411145604325619,0.614927465274161,0.30952380952381,0.689661415897157,NA,FALSE
"PRDM1",0.227693604201067,-0.376037884972885,0.603731489173952,0.30952380952381,0.689661415897157,NA,FALSE
"PROX1",0.511052673912073,-0.3258280242038,0.836880698115873,0.30952380952381,0.689661415897157,NA,FALSE
"RARB",0.101248170173191,-0.775780334816085,0.877028504989275,0.30952380952381,0.689661415897157,NA,FALSE
"RB1",0.387804036054036,-0.365312119911369,0.753116155965405,0.30952380952381,0.689661415897157,NA,FALSE
"RFX1",0.368641183384043,-1.57604542654718,1.94468660993122,0.30952380952381,0.689661415897157,NA,FALSE
"RXRB",0.0933387049750486,-1.24019778709123,1.33353649206628,0.30952380952381,0.689661415897157,NA,FALSE
"SIN3A",0.352289119973219,-0.614043303921919,0.966332423895138,0.30952380952381,0.689661415897157,NA,FALSE
"SMAD5",0.314156561148492,-0.592532043829776,0.906688604978268,0.30952380952381,0.689661415897157,NA,FALSE
"SREBF1",-0.467655804132612,0.326421316373141,-0.794077120505752,0.30952380952381,0.689661415897157,NA,FALSE
"TBX3",0.339354627465895,-0.592829359026592,0.932183986492487,0.30952380952381,0.689661415897157,NA,FALSE
"TCF3",-0.526633234094896,0.0880936605925085,-0.614726894687404,0.30952380952381,0.689661415897157,NA,FALSE
"TFAM",-0.506259010005173,0.364018242374026,-0.870277252379199,0.30952380952381,0.689661415897157,NA,FALSE
"TWIST2",0.337780466616688,-0.644969080901193,0.982749547517881,0.30952380952381,0.689661415897157,NA,FALSE
"USF2",0.269901172885721,-0.630564366056069,0.90046553894179,0.30952380952381,0.689661415897157,NA,FALSE
"VSX2",0.354110517959707,-0.440179099311973,0.79428961727168,0.30952380952381,0.689661415897157,NA,FALSE
"AR",-0.661273830293036,0.259854693367255,-0.921128523660291,0.420634920634921,0.724976657329599,NA,FALSE
"ARNT",0.256199088042177,-0.198096208730649,0.454295296772825,0.420634920634921,0.724976657329599,NA,FALSE
"ATF7",0.499263910315039,-0.00273043850390109,0.50199434881894,0.420634920634921,0.724976657329599,NA,FALSE
"BCL3",-0.495361427798709,0.0980613606920637,-0.593422788490772,0.420634920634921,0.724976657329599,NA,FALSE
"BMAL1",-0.807448497946442,0.736929065960599,-1.54437756390704,0.420634920634921,0.724976657329599,NA,FALSE
"CEBPA",0.472699613093523,-1.22995376998142,1.70265338307495,0.420634920634921,0.724976657329599,NA,FALSE
"CLOCK",-0.957019846156984,0.314680475260734,-1.27170032141772,0.420634920634921,0.724976657329599,NA,FALSE
"CREBZF",-0.0974283210290266,0.530011038724597,-0.627439359753624,0.420634920634921,0.724976657329599,NA,FALSE
"DLX4",-1.11625951028825,0.164544348739975,-1.28080385902822,0.420634920634921,0.724976657329599,NA,FALSE
"DNMT3B",0.108130804053159,0.564636446764324,-0.456505642711164,0.420634920634921,0.724976657329599,NA,FALSE
"E2F1",0.113850412159452,-0.0929779954963225,0.206828407655775,0.420634920634921,0.724976657329599,NA,FALSE
"EBF3",-0.54933812075535,0.242849310935449,-0.7921874316908,0.420634920634921,0.724976657329599,NA,FALSE
"ERF",0.526321472286637,0.0592524780986752,0.467068994187962,0.420634920634921,0.724976657329599,NA,FALSE
"ESRRG",-0.367094205173007,0.178029035885445,-0.545123241058453,0.420634920634921,0.724976657329599,NA,FALSE
"ETV7",-0.693679264050695,-0.0679010313426668,-0.625778232708029,0.420634920634921,0.724976657329599,NA,FALSE
"EWSR1",-0.582195084468475,0.186175232401613,-0.768370316870088,0.420634920634921,0.724976657329599,NA,FALSE
"FOSL2",-0.454687676842347,0.0894088145470292,-0.544096491389376,0.420634920634921,0.724976657329599,NA,FALSE
"FOXF2",0.510599087282747,-0.247529385008628,0.758128472291375,0.420634920634921,0.724976657329599,NA,FALSE
"FOXH1",0.103204219868925,-0.441845235631738,0.545049455500663,0.420634920634921,0.724976657329599,NA,FALSE
"FOXO3",0.00259847442621025,-0.634748717002255,0.637347191428465,0.420634920634921,0.724976657329599,NA,FALSE
"GATA6",0.416692631071002,-0.758940151183383,1.17563278225439,0.420634920634921,0.724976657329599,"THY1(1)",TRUE
"HDAC1",0.298534032826868,-0.575085228820141,0.87361926164701,0.420634920634921,0.724976657329599,NA,FALSE
"HES1",0.452333284254572,-0.570196891790492,1.02253017604506,0.420634920634921,0.724976657329599,NA,FALSE
"HIVEP1",-0.329908543467244,0.517141918848565,-0.84705046231581,0.420634920634921,0.724976657329599,NA,FALSE
"HMGB2",0.298516297798338,0.0845334580758662,0.213982839722472,0.420634920634921,0.724976657329599,NA,FALSE
"HOXA13",-0.440931559502959,0.0349105511158673,-0.475842110618826,0.420634920634921,0.724976657329599,NA,FALSE
"HOXA5",0.862369102858055,-0.202873744243992,1.06524284710205,0.420634920634921,0.724976657329599,"THBS2(1)",TRUE
"HOXB7",-0.247997867760384,0.221597725916691,-0.469595593677075,0.420634920634921,0.724976657329599,"THBS2(-1)",TRUE
"HOXD1",-0.22408889418604,0.425332977604598,-0.649421871790638,0.420634920634921,0.724976657329599,NA,FALSE
"ID4",-0.0140579531597336,0.622574896247109,-0.636632849406843,0.420634920634921,0.724976657329599,NA,FALSE
"KLF10",-0.551320489278386,0.0021195947908619,-0.553440084069248,0.420634920634921,0.724976657329599,NA,FALSE
"MBD2",-1.06324966550411,0.035787173279479,-1.09903683878359,0.420634920634921,0.724976657329599,NA,FALSE
"MLXIPL",-0.323924122242592,0.237155270792593,-0.561079393035185,0.420634920634921,0.724976657329599,NA,FALSE
"MSX1",0.239127488258839,-0.353080820806233,0.592208309065072,0.420634920634921,0.724976657329599,NA,FALSE
"MYBL2",-0.590388358670013,0.211598092093072,-0.801986450763085,0.420634920634921,0.724976657329599,NA,FALSE
"MYF6",0.268994028014886,-0.269764789275438,0.538758817290324,0.420634920634921,0.724976657329599,NA,FALSE
"MZF1",-0.115412919200944,0.334712231777879,-0.450125150978823,0.420634920634921,0.724976657329599,NA,FALSE
"NFATC3",-0.606322618139834,-0.0192236176007513,-0.587099000539083,0.420634920634921,0.724976657329599,NA,FALSE
"NFE2L1",-0.00236124783385678,0.963856042997498,-0.966217290831355,0.420634920634921,0.724976657329599,NA,FALSE
"NFE2L3",-0.214070357007952,0.438973968404211,-0.653044325412162,0.420634920634921,0.724976657329599,NA,FALSE
"NFIC",0.267391022392132,0.019448495015814,0.247942527376318,0.420634920634921,0.724976657329599,NA,FALSE
"NFYB",0.00241798581061953,-0.636146936037508,0.638564921848128,0.420634920634921,0.724976657329599,NA,FALSE
"NONO",0.408074300374125,-0.116101712601768,0.524176012975894,0.420634920634921,0.724976657329599,NA,FALSE
"NR2F1",-0.0635453648531631,-0.499782851344805,0.436237486491642,0.420634920634921,0.724976657329599,NA,FALSE
"NR2F6",0.147731902317344,-0.672707200948028,0.820439103265372,0.420634920634921,0.724976657329599,NA,FALSE
"NR5A1",-0.122775291626163,-0.469141869919441,0.346366578293278,0.420634920634921,0.724976657329599,NA,FALSE
"NR5A2",-0.0517707151245219,0.376855787036784,-0.428626502161306,0.420634920634921,0.724976657329599,NA,FALSE
"NRG1",0.128569940278689,-0.26283870114102,0.391408641419708,0.420634920634921,0.724976657329599,NA,FALSE
"OTX2",-0.172059234177491,0.786798539090852,-0.958857773268343,0.420634920634921,0.724976657329599,NA,FALSE
"PAX3",-0.669766621625217,0.238566683571113,-0.90833330519633,0.420634920634921,0.724976657329599,NA,FALSE
"PBRM1",0.175294317775797,-0.395103654009046,0.570397971784843,0.420634920634921,0.724976657329599,NA,FALSE
"RFXANK",0.178702754065404,-2.0654791158724,2.2441818699378,0.420634920634921,0.724976657329599,NA,FALSE
"RXRA",0.0118397982734016,-0.326472728871254,0.338312527144655,0.420634920634921,0.724976657329599,NA,FALSE
"SFPQ",-0.165333489534734,0.473509890501741,-0.638843380036475,0.420634920634921,0.724976657329599,NA,FALSE
"SIM2",0.219752285546354,-0.309860150140817,0.529612435687171,0.420634920634921,0.724976657329599,NA,FALSE
"SKIL",0.388231376707265,-0.580682281751783,0.968913658459049,0.420634920634921,0.724976657329599,NA,FALSE
"SMAD1",0.222928857273405,-0.094311588746511,0.317240446019916,0.420634920634921,0.724976657329599,NA,FALSE
"SMARCA5",0.288582565620724,-0.289584479397947,0.578167045018672,0.420634920634921,0.724976657329599,NA,FALSE
"SNAI1",0.239779807537107,-0.761317875716518,1.00109768325363,0.420634920634921,0.724976657329599,NA,FALSE
"SNAI2",0.315579942496335,-1.40079971914902,1.71637966164536,0.420634920634921,0.724976657329599,NA,FALSE
"SOX10",0.209506595118776,-0.518131708272034,0.727638303390811,0.420634920634921,0.724976657329599,NA,FALSE
"SOX11",-0.218330138742188,0.3996507840681,-0.617980922810289,0.420634920634921,0.724976657329599,NA,FALSE
"STAT5A",-0.173641382005193,-1.08215540851143,0.908514026506234,0.420634920634921,0.724976657329599,NA,FALSE
"TEF",-0.74617323451918,0.469740210801551,-1.21591344532073,0.420634920634921,0.724976657329599,NA,FALSE
"TET1",0.260613218179312,-0.0925571886056177,0.353170406784929,0.420634920634921,0.724976657329599,NA,FALSE
"TFAP2B",0.0945483023316735,-0.576686390461943,0.671234692793616,0.420634920634921,0.724976657329599,NA,FALSE
"TGFB1I1",-0.183385591242812,0.320385657485127,-0.503771248727938,0.420634920634921,0.724976657329599,NA,FALSE
"TGIF1",0.423942767024164,-0.13981732334658,0.563760090370744,0.420634920634921,0.724976657329599,NA,FALSE
"THRB",0.281841671702812,-0.776040520850436,1.05788219255325,0.420634920634921,0.724976657329599,NA,FALSE
"TP73",0.112056846376136,-0.835405781185945,0.947462627562081,0.420634920634921,0.724976657329599,NA,FALSE
"TSC22D1",-0.444191066228102,-0.0939391618612209,-0.350251904366881,0.420634920634921,0.724976657329599,NA,FALSE
"TTF1",-0.0504473050041585,-0.881723727719022,0.831276422714863,0.420634920634921,0.724976657329599,NA,FALSE
"ZBTB14",0.741645080199894,-0.0513558410143369,0.793000921214231,0.420634920634921,0.724976657329599,NA,FALSE
"ZIC1",-0.518288942283958,0.227884819898204,-0.746173762182163,0.420634920634921,0.724976657329599,NA,FALSE
"ZKSCAN7",-0.14396974167956,-0.242617714180106,0.0986479725005459,0.420634920634921,0.724976657329599,NA,FALSE
"ZNF148",0.0523821589599256,-0.616944507871166,0.669326666831092,0.420634920634921,0.724976657329599,NA,FALSE
"ZNF362",-0.172975886470427,-0.559377461786949,0.386401575316522,0.420634920634921,0.724976657329599,NA,FALSE
"APEX1",-0.466226645942878,0.389926473078243,-0.856153119021121,0.547619047619048,0.792357436801881,NA,FALSE
"BACH1",-0.252998217650636,-0.30453042680433,0.0515322091536942,0.547619047619048,0.792357436801881,NA,FALSE
"BATF",0.0526543428955806,-0.260835336584612,0.313489679480192,0.547619047619048,0.792357436801881,NA,FALSE
"BMAL2",-0.598904444214272,0.386586188911132,-0.985490633125404,0.547619047619048,0.792357436801881,NA,FALSE
"BRCA1",0.644687077837961,0.133986939384522,0.510700138453439,0.547619047619048,0.792357436801881,NA,FALSE
"CEBPD",0.0371995272089003,-0.208830489127528,0.246030016336428,0.547619047619048,0.792357436801881,NA,FALSE
"DNMT3A",0.584657156384209,-0.0680109074743992,0.652668063858608,0.547619047619048,0.792357436801881,NA,FALSE
"E2F3",0.228685969183229,-0.452302359651351,0.680988328834581,0.547619047619048,0.792357436801881,NA,FALSE
"E2F4",0.249971359605765,0.0298995921027319,0.220071767503033,0.547619047619048,0.792357436801881,NA,FALSE
"ETV3",0.121681871426207,-0.175018822679563,0.29670069410577,0.547619047619048,0.792357436801881,NA,FALSE
"ETV6",-0.142549844758343,0.556502480839384,-0.699052325597728,0.547619047619048,0.792357436801881,NA,FALSE
"FLI1",-0.323289175263893,-0.00766112687277535,-0.315628048391118,0.547619047619048,0.792357436801881,NA,FALSE
"FOXA1",0.520059053880023,-0.10920362485018,0.629262678730203,0.547619047619048,0.792357436801881,NA,FALSE
"FOXJ1",0.287758317997865,-0.176467255208312,0.464225573206177,0.547619047619048,0.792357436801881,NA,FALSE
"FOXN1",0.0261378515437377,-0.567643509019655,0.593781360563392,0.547619047619048,0.792357436801881,NA,FALSE
"GATA3",-0.00195287429411955,0.38723826002059,-0.38919113431471,0.547619047619048,0.792357436801881,NA,FALSE
"GFI1",0.267179732918599,0.766605319080457,-0.499425586161858,0.547619047619048,0.792357436801881,NA,FALSE
"GLI1",0.0691210761956191,-0.197492849830558,0.266613926026177,0.547619047619048,0.792357436801881,NA,FALSE
"GSC",0.407442196243455,-0.395866756471498,0.803308952714953,0.547619047619048,0.792357436801881,NA,FALSE
"HDAC9",0.0787123795080364,0.358714735943373,-0.280002356435336,0.547619047619048,0.792357436801881,NA,FALSE
"HEY1",0.177585817976012,-0.144773973919856,0.322359791895868,0.547619047619048,0.792357436801881,NA,FALSE
"HIPK2",-0.24813674231196,0.243568531097208,-0.491705273409168,0.547619047619048,0.792357436801881,NA,FALSE
"HOXA9",-0.473345823709598,0.232141683294515,-0.705487507004113,0.547619047619048,0.792357436801881,NA,FALSE
"HOXD13",0.0365587902860616,-0.65286065755434,0.689419447840402,0.547619047619048,0.792357436801881,NA,FALSE
"HSF1",-0.934811784356672,0.156706919048499,-1.09151870340517,0.547619047619048,0.792357436801881,NA,FALSE
"HSF4",0.404666477984676,-0.125946155230487,0.530612633215163,0.547619047619048,0.792357436801881,NA,FALSE
"IRF1",-0.147840351648027,-1.29347012072826,1.14562976908024,0.547619047619048,0.792357436801881,NA,FALSE
"KLF11",-0.310440927920023,0.187312100174465,-0.497753028094488,0.547619047619048,0.792357436801881,NA,FALSE
"KLF15",-0.00632164232639898,0.340561771533253,-0.346883413859652,0.547619047619048,0.792357436801881,NA,FALSE
"LEF1",0.209814376804187,-0.3067570998165,0.516571476620687,0.547619047619048,0.792357436801881,NA,FALSE
"LMX1B",0.144818037191578,-0.216785846459422,0.361603883651,0.547619047619048,0.792357436801881,NA,FALSE
"MAFA",0.42134879638516,-0.0767439829044901,0.49809277928965,0.547619047619048,0.792357436801881,NA,FALSE
"MYC",-0.462417521622856,-2.18075153758507,1.71833401596222,0.547619047619048,0.792357436801881,NA,FALSE
"MYF5",-0.0460542023093487,0.277899171193095,-0.323953373502444,0.547619047619048,0.792357436801881,NA,FALSE
"NCOA1",-0.440586904474399,0.385615355334004,-0.826202259808403,0.547619047619048,0.792357436801881,NA,FALSE
"NCOR1",-0.147072885439611,-0.102847384655037,-0.0442255007845734,0.547619047619048,0.792357436801881,NA,FALSE
"NEUROG2",-0.117796778902407,-0.465001893031278,0.347205114128871,0.547619047619048,0.792357436801881,NA,FALSE
"NFIA",0.0546925682710034,-0.721076413275448,0.775768981546452,0.547619047619048,0.792357436801881,NA,FALSE
"NOTCH1",-0.22763117971532,0.267930860681294,-0.495562040396613,0.547619047619048,0.792357436801881,NA,FALSE
"NR0B1",-0.0195652328696282,-0.37690298918909,0.357337756319462,0.547619047619048,0.792357436801881,NA,FALSE
"NR1H4",0.089648335092139,-0.23735042463342,0.326998759725559,0.547619047619048,0.792357436801881,NA,FALSE
"NR1I3",-0.680014011721782,-0.0724351010493512,-0.60757891067243,0.547619047619048,0.792357436801881,NA,FALSE
"NR3C2",-0.398602828326463,0.144805055422057,-0.54340788374852,0.547619047619048,0.792357436801881,NA,FALSE
"NR4A3",0.0133380954232875,-0.520506146774049,0.533844242197337,0.547619047619048,0.792357436801881,NA,FALSE
"PARK7",-0.555947884396583,0.170752366093085,-0.726700250489668,0.547619047619048,0.792357436801881,NA,FALSE
"PIN1",-0.0859165982616175,-0.417266971933201,0.331350373671583,0.547619047619048,0.792357436801881,NA,FALSE
"PRDM2",-0.349213826363715,-0.110121426185423,-0.239092400178291,0.547619047619048,0.792357436801881,NA,FALSE
"PREB",0.453020393169086,-0.544415369501692,0.997435762670778,0.547619047619048,0.792357436801881,NA,FALSE
"RCOR2",-0.0241731432402288,-0.521839248604458,0.497666105364229,0.547619047619048,0.792357436801881,NA,FALSE
"RFX5",-0.352846286180671,-1.79630193163566,1.44345564545498,0.547619047619048,0.792357436801881,NA,FALSE
"RFXAP",0.0129706708274596,-2.39647269766198,2.40944336848944,0.547619047619048,0.792357436801881,NA,FALSE
"SATB2",-0.0680233020298777,0.164265649049344,-0.232288951079221,0.547619047619048,0.792357436801881,NA,FALSE
"SREBF2",-0.157830852149302,0.281801873835812,-0.439632725985114,0.547619047619048,0.792357436801881,NA,FALSE
"TAL1",0.465034170086073,0.047411281699135,0.417622888386938,0.547619047619048,0.792357436801881,NA,FALSE
"TBPL1",-0.154251397790172,0.00518004396231618,-0.159431441752488,0.547619047619048,0.792357436801881,NA,FALSE
"TBPL2",-0.247127982086019,0.335272663858941,-0.58240064594496,0.547619047619048,0.792357436801881,NA,FALSE
"TBX2",0.326430252902053,0.00673777038150789,0.319692482520545,0.547619047619048,0.792357436801881,NA,FALSE
"TBX5",-0.335637887759858,-0.0750881783831099,-0.260549709376748,0.547619047619048,0.792357436801881,NA,FALSE
"TCF12",-0.235650981729816,-0.58102390331154,0.345372921581724,0.547619047619048,0.792357436801881,NA,FALSE
"TFE3",0.00393608282717107,-0.572392297852086,0.576328380679257,0.547619047619048,0.792357436801881,NA,FALSE
"WT1",0.130846441466056,-0.383818540615059,0.514664982081116,0.547619047619048,0.792357436801881,NA,FALSE
"WWTR1",0.0542426461620314,-0.662214730133783,0.716457376295815,0.547619047619048,0.792357436801881,NA,FALSE
"YBX1",-0.549066100250787,0.511684369451879,-1.06075046970267,0.547619047619048,0.792357436801881,NA,FALSE
"YY1",0.526593353592264,0.0559313749573955,0.470661978634868,0.547619047619048,0.792357436801881,NA,FALSE
"ZGPAT",0.0108977506400717,0.379287899036816,-0.368390148396744,0.547619047619048,0.792357436801881,NA,FALSE
"AHR",0.192026629383617,-0.394524381141102,0.58655101052472,0.69047619047619,0.879606625258799,NA,FALSE
"BCL11A",-0.287939057629498,0.412353397660465,-0.700292455289963,0.69047619047619,0.879606625258799,NA,FALSE
"BTG2",-0.0425249582082397,0.238782432818939,-0.281307391027179,0.69047619047619,0.879606625258799,NA,FALSE
"CEBPG",-0.314949991293618,-0.736811887825954,0.421861896532336,0.69047619047619,0.879606625258799,NA,FALSE
"CREB1",-1.13368382368596,-0.208727006822134,-0.92495681686383,0.69047619047619,0.879606625258799,NA,FALSE
"DDIT3",-0.266480410760468,-0.351393682352473,0.0849132715920051,0.69047619047619,0.879606625258799,NA,FALSE
"DNMT1",0.325166222654359,-0.518542735355516,0.843708958009876,0.69047619047619,0.879606625258799,NA,FALSE
"DOT1L",-0.286986280728913,0.118759953608439,-0.405746234337352,0.69047619047619,0.879606625258799,NA,FALSE
"ELF1",0.0720709968914623,-0.538786711586815,0.610857708478277,0.69047619047619,0.879606625258799,NA,FALSE
"FOS",-0.410256757156332,-1.31592618623508,0.905669429078749,0.69047619047619,0.879606625258799,NA,FALSE
"HINFP",-0.57739254205015,-0.0904714010742048,-0.486921140975945,0.69047619047619,0.879606625258799,NA,FALSE
"HLF",-0.485595410818298,-0.443837663767377,-0.0417577470509217,0.69047619047619,0.879606625258799,NA,FALSE
"HMGA2",-0.230537492016818,-0.821272009163916,0.590734517147098,0.69047619047619,0.879606625258799,NA,FALSE
"HOXA10",0.0309641150155307,-0.0880853125574408,0.119049427572971,0.69047619047619,0.879606625258799,NA,FALSE
"HOXB13",0.358749820876154,-0.236305232792481,0.595055053668635,0.69047619047619,0.879606625258799,NA,FALSE
"HOXB2",-0.0336077461421686,0.27030910777056,-0.303916853912729,0.69047619047619,0.879606625258799,NA,FALSE
"IRF4",0.0356113610219644,0.23175777601034,-0.196146414988376,0.69047619047619,0.879606625258799,NA,FALSE
"KDM5B",0.187527831423472,0.12483723982076,0.0626905916027118,0.69047619047619,0.879606625258799,NA,FALSE
"KLF1",0.204036132428875,0.307232478611712,-0.103196346182837,0.69047619047619,0.879606625258799,NA,FALSE
"KLF8",0.138486043574633,-0.0252815887575411,0.163767632332174,0.69047619047619,0.879606625258799,NA,FALSE
"MAFK",0.329088462351315,-0.113461128348588,0.442549590699903,0.69047619047619,0.879606625258799,NA,FALSE
"MTA3",-0.345655396543331,0.141179432908872,-0.486834829452203,0.69047619047619,0.879606625258799,NA,FALSE
"MYB",-0.0434656577281871,-0.402206119299722,0.358740461571535,0.69047619047619,0.879606625258799,"THBS2(1)",TRUE
"MYT1",-0.484760087122519,0.131610623804282,-0.616370710926802,0.69047619047619,0.879606625258799,NA,FALSE
"NFATC2",0.00727594336651511,-0.484149928945914,0.491425872312429,0.69047619047619,0.879606625258799,NA,FALSE
"NFATC4",0.210611952010953,0.0697861304457783,0.140825821565174,0.69047619047619,0.879606625258799,NA,FALSE
"NFE2L2",0.29723220083471,-0.123766997391005,0.420999198225716,0.69047619047619,0.879606625258799,NA,FALSE
"NR1D1",-0.0984005232754474,0.651260572583148,-0.749661095858596,0.69047619047619,0.879606625258799,NA,FALSE
"PAX2",0.033581748485576,-0.416303820129143,0.449885568614719,0.69047619047619,0.879606625258799,NA,FALSE
"PAX8",-0.387550213678415,-0.615141580097517,0.227591366419102,0.69047619047619,0.879606625258799,NA,FALSE
"PBX2",-0.46255303983551,-0.0949026519899973,-0.367650387845513,0.69047619047619,0.879606625258799,NA,FALSE
"PHF20",-0.428165934960041,-0.143023262917559,-0.285142672042483,0.69047619047619,0.879606625258799,NA,FALSE
"PITX1",-0.162361906612859,0.0704483297853577,-0.232810236398217,0.69047619047619,0.879606625258799,NA,FALSE
"RUNX1",-0.0164503640848752,-0.435085153250669,0.418634789165794,0.69047619047619,0.879606625258799,NA,FALSE
"SMAD2",-0.209593229914376,-0.854309359710975,0.644716129796599,0.69047619047619,0.879606625258799,"THBS2(1)",TRUE
"SOX4",0.677848795250488,-0.0480547492630295,0.725903544513518,0.69047619047619,0.879606625258799,NA,FALSE
"SOX5",-0.0777642574249635,0.150840339540891,-0.228604596965854,0.69047619047619,0.879606625258799,NA,FALSE
"SOX6",-0.410455925704247,0.0647874241897499,-0.475243349893997,0.69047619047619,0.879606625258799,NA,FALSE
"SRSF2",-0.244738359051632,-0.539046019700827,0.294307660649194,0.69047619047619,0.879606625258799,NA,FALSE
"STAT4",-0.239215475519646,-0.970341059681076,0.73112558416143,0.69047619047619,0.879606625258799,NA,FALSE
"TBX21",0.0703064170108186,-1.1376771636808,1.20798358069162,0.69047619047619,0.879606625258799,NA,FALSE
"TCF21",0.169035891643557,0.120382307843398,0.0486535838001584,0.69047619047619,0.879606625258799,NA,FALSE
"TCF4",-0.00594855334399741,0.0223192674541186,-0.028267820798116,0.69047619047619,0.879606625258799,NA,FALSE
"TFCP2",0.230269544687023,-0.438777545878841,0.669047090565864,0.69047619047619,0.879606625258799,NA,FALSE
"THRA",-0.588968328843798,-0.364883541221874,-0.224084787621924,0.69047619047619,0.879606625258799,NA,FALSE
"TLX1",-0.244650881184024,-0.0271348768301534,-0.217516004353871,0.69047619047619,0.879606625258799,NA,FALSE
"TP63",0.18233589199584,-0.372054497519376,0.554390389515216,0.69047619047619,0.879606625258799,NA,FALSE
"ZBTB16",0.0664315149190991,0.529370876383716,-0.462939361464617,0.69047619047619,0.879606625258799,NA,FALSE
"ZBTB17",-0.199801013884118,0.217496484451448,-0.417297498335566,0.69047619047619,0.879606625258799,NA,FALSE
"ZBTB7A",0.593522623900816,-0.174965296507591,0.768487920408407,0.69047619047619,0.879606625258799,NA,FALSE
"ZEB2",-0.0587520380431297,0.0365688607865999,-0.0953208988297296,0.69047619047619,0.879606625258799,NA,FALSE
"ZGLP1",0.132374760068054,-0.26286294626132,0.395237706329374,0.69047619047619,0.879606625258799,NA,FALSE
"ZMYND8",0.480756298648367,0.198153602572682,0.282602696075685,0.69047619047619,0.879606625258799,NA,FALSE
"ZNF354C",-0.175011136931972,-0.333146917328885,0.158135780396913,0.69047619047619,0.879606625258799,NA,FALSE
"ZNF699",-0.560686034398582,0.215511772806369,-0.776197807204951,0.69047619047619,0.879606625258799,NA,FALSE
"ABL1",-0.21078052461246,-0.31131856887828,0.10053804426582,0.841269841269841,0.933682058682059,NA,FALSE
"ATF4",-0.828828442407713,-0.0911093331050955,-0.737719109302618,0.841269841269841,0.933682058682059,NA,FALSE
"ATF6",-0.931876751828271,-0.287536945855338,-0.644339805972933,0.841269841269841,0.933682058682059,NA,FALSE
"BHLHE40",-0.270179746915481,-0.0687660103491192,-0.201413736566362,0.841269841269841,0.933682058682059,NA,FALSE
"CEBPE",-0.0249704024009019,-0.112207382666188,0.0872369802652865,0.841269841269841,0.933682058682059,NA,FALSE
"CTCF",-0.0457314872713099,-0.222436914788862,0.176705427517553,0.841269841269841,0.933682058682059,NA,FALSE
"CXXC1",-0.666126474863155,-0.135212742154146,-0.530913732709009,0.841269841269841,0.933682058682059,NA,FALSE
"DBP",0.213538729927261,-0.481754970822879,0.69529370075014,0.841269841269841,0.933682058682059,NA,FALSE
"E2F2",0.212755298753199,-0.0964716286904972,0.309226927443696,0.841269841269841,0.933682058682059,NA,FALSE
"E4F1",-0.364306118063842,-0.058000698351326,-0.306305419712516,0.841269841269841,0.933682058682059,NA,FALSE
"EHF",0.130060523926712,-0.402203596909197,0.53226412083591,0.841269841269841,0.933682058682059,NA,FALSE
"ENO1",-0.0010026816829364,0.207820229085951,-0.208822910768887,0.841269841269841,0.933682058682059,NA,FALSE
"EP300",-0.371763134796798,-0.391406506496348,0.0196433716995495,0.841269841269841,0.933682058682059,NA,FALSE
"ETS1",-0.148957132924765,-0.590433940536016,0.441476807611251,0.841269841269841,0.933682058682059,"THY1(1)",TRUE
"FHL2",-0.113744130195679,0.0174959472784382,-0.131240077474117,0.841269841269841,0.933682058682059,NA,FALSE
"FOXD3",0.0450039286061812,-0.121259767948634,0.166263696554816,0.841269841269841,0.933682058682059,NA,FALSE
"FOXM1",-0.0726480917685911,-0.0535913975688705,-0.0190566941997205,0.841269841269841,0.933682058682059,NA,FALSE
"FOXO4",-0.0626210317596525,0.148842413094108,-0.21146344485376,0.841269841269841,0.933682058682059,NA,FALSE
"GLI2",0.078773631549627,-0.194834182439395,0.273607813989022,0.841269841269841,0.933682058682059,"LUM(-1)",TRUE
"GTF3A",-0.612866018607115,-0.136927390290734,-0.47593862831638,0.841269841269841,0.933682058682059,NA,FALSE
"HOXC8",0.0330382229857193,0.251170963735264,-0.218132740749544,0.841269841269841,0.933682058682059,NA,FALSE
"HOXD3",0.29031471165126,0.0168708486392704,0.273443863011989,0.841269841269841,0.933682058682059,NA,FALSE
"HSF2",-0.49377061337813,-0.243906701117194,-0.249863912260936,0.841269841269841,0.933682058682059,NA,FALSE
"ID3",0.169276603646768,0.198914774176904,-0.0296381705301352,0.841269841269841,0.933682058682059,NA,FALSE
"ING4",-0.312396600693588,-0.540440486227497,0.228043885533909,0.841269841269841,0.933682058682059,NA,FALSE
"IRF3",-0.0469439573886433,-0.672206884518655,0.625262927130012,0.841269841269841,0.933682058682059,NA,FALSE
